exported_at,pipeline,kind,entity,value,last_changed
2026-08-22T00:20:00,capture_daily_hwh_recirc_watts,spc,input_datetime.hwh_recirc_spc_last_capture,2026-08-21,2026-08-22T03:59:00.535316+00:00
2026-08-22T00:20:00,capture_daily_hwh_recirc_watts,spc,input_datetime.hwh_recirc_spc_last_seed,2026-08-21,2026-08-22T01:48:03.825850+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.ac_cycles_month_acc,115.0,2026-08-22T03:56:30.105203+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.ac_cycles_year_acc,566.0,2026-08-22T03:56:30.108050+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.ac_runtime_month_acc,51.01,2026-08-22T03:56:30.104283+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.ac_runtime_year_acc,260.34,2026-08-22T03:56:30.107751+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.cdd_cumulative_month_auto,170.5,2026-08-22T03:56:30.086076+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.cdd_cumulative_year_auto,579.6,2026-08-22T03:56:30.089579+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.expected_runtime_sum_month,0.0,2026-08-22T01:48:03.742117+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.furnace_cycles_month_acc,0.0,2026-08-22T01:48:03.742254+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.furnace_runtime_month_acc,0.0,2026-08-22T01:48:03.742186+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.hdd_cumulative_month_auto,0.0,2026-08-22T01:48:03.741692+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.hdd_cumulative_year_auto,3726.9,2026-08-22T01:48:03.741765+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.outdoor_temp_days_month,21.0,2026-08-22T03:56:30.094240+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.outdoor_temp_sum_month,1539.4,2026-08-22T03:56:30.090742+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_cool_cycles_month_acc,0.0,2026-08-22T01:48:03.742879+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_cool_runtime_month_acc,0.0,2026-08-22T01:48:03.742738+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_cycles_month_acc,0.0,2026-08-22T01:48:03.742459+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_runtime_month_acc,0.0,2026-08-22T01:48:03.742321+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_cool_cycles_month_acc,115.0,2026-08-22T03:56:30.107237+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_cool_runtime_month_acc,51.01,2026-08-22T03:56:30.106421+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_cycles_month_acc,0.0,2026-08-22T01:48:03.742527+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_runtime_month_acc,0.0,2026-08-22T01:48:03.742391+00:00
2026-08-22T00:20:00,capture_daily_monthly_tracking,accumulator,input_datetime.monthly_tracking_capture_last_ok,2026-08-21 23:56:30,2026-08-22T03:56:30.071550+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_1,27.7,2026-08-22T03:56:45.330494+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_2,33.9,2026-08-22T03:56:45.322722+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_3,34.8,2026-08-22T03:56:45.314466+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_4,20.2,2026-08-22T03:56:45.302871+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_5,0.0,2026-08-22T01:48:03.740494+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_6,0.0,2026-08-22T01:48:03.740565+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_7,0.0,2026-08-22T01:48:03.740635+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_datetime.runtime_per_cdd_capture_last_ok,2026-08-21 23:56:45,2026-08-22T03:56:45.335875+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_1,0.0,2026-08-22T01:48:03.739022+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_2,0.0,2026-08-22T01:48:03.739091+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_3,0.0,2026-08-22T01:48:03.739160+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_4,0.0,2026-08-22T01:48:03.739228+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_5,0.0,2026-08-22T01:48:03.739299+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_6,0.0,2026-08-22T01:48:03.739374+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_7,0.0,2026-08-22T01:48:03.739445+00:00
2026-08-22T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_datetime.runtime_per_hdd_capture_last_ok,2026-08-21 23:56:00,2026-08-22T03:56:00.172105+00:00
2026-08-23T00:20:00,archive_monthly_cdd,accumulator,input_datetime.cdd_archive_last_ok,2026-08-21 00:00:00,2026-08-22T23:55:26.140585+00:00
2026-08-23T00:20:00,archive_monthly_gas_heat_cost,accumulator,input_datetime.gas_heat_cost_archive_last_ok,2026-08-21 00:00:00,2026-08-22T23:55:26.140694+00:00
2026-08-23T00:20:00,archive_monthly_hdd,accumulator,input_datetime.hdd_archive_last_ok,2026-08-21 00:00:00,2026-08-22T23:55:26.140478+00:00
2026-08-23T00:20:00,capture_daily_ac_cost,accumulator,input_number.ac_cost_year_acc,168.78,2026-08-23T03:59:45.337084+00:00
2026-08-23T00:20:00,capture_daily_ac_cost,accumulator,input_datetime.ac_cost_capture_last_ok,2026-08-22 23:59:45,2026-08-23T03:59:45.338648+00:00
2026-08-23T00:20:00,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_1,10.0,2026-08-23T03:55:30.282866+00:00
2026-08-23T00:20:00,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_2,21.0,2026-08-23T03:55:30.280636+00:00
2026-08-23T00:20:00,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_3,18.2,2026-08-23T03:55:30.275229+00:00
2026-08-23T00:20:00,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_4,22.9,2026-08-23T03:55:30.268825+00:00
2026-08-23T00:20:00,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_5,38.2,2026-08-23T03:55:30.262295+00:00
2026-08-23T00:20:00,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_6,13.3,2026-08-23T03:55:30.253891+00:00
2026-08-23T00:20:00,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_7,35.5,2026-08-23T03:55:30.242463+00:00
2026-08-23T00:20:00,capture_daily_ac_min_per_cycle,accumulator,input_datetime.ac_min_per_cycle_capture_last_ok,2026-08-22 23:55:30,2026-08-23T03:55:30.292092+00:00
2026-08-23T00:20:00,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_1,2357.4,2026-08-22T23:55:26.116418+00:00
2026-08-23T00:20:00,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_2,2493.6,2026-08-22T23:55:26.116488+00:00
2026-08-23T00:20:00,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_3,2554.7,2026-08-22T23:55:26.116559+00:00
2026-08-23T00:20:00,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_4,2548.0,2026-08-22T23:55:26.116627+00:00
2026-08-23T00:20:00,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_5,0.0,2026-08-22T23:55:26.116695+00:00
2026-08-23T00:20:00,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_6,0.0,2026-08-22T23:55:26.116769+00:00
2026-08-23T00:20:00,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_7,0.0,2026-08-22T23:55:26.116836+00:00
2026-08-23T00:20:00,capture_daily_ac_watts,spc,input_datetime.ac_spc_last_capture,2026-08-21,2026-08-22T23:55:26.142079+00:00
2026-08-23T00:20:00,capture_daily_ac_watts,spc,input_datetime.ac_spc_last_seed,2026-08-21,2026-08-22T23:55:26.142821+00:00
2026-08-23T00:20:00,capture_daily_cdd,accumulator,input_number.cdd_day_1,1.7,2026-08-23T03:55:15.408934+00:00
2026-08-23T00:20:00,capture_daily_cdd,accumulator,input_number.cdd_day_2,3.8,2026-08-23T03:55:15.407756+00:00
2026-08-23T00:20:00,capture_daily_cdd,accumulator,input_number.cdd_day_3,5.9,2026-08-23T03:55:15.403571+00:00
2026-08-23T00:20:00,capture_daily_cdd,accumulator,input_number.cdd_day_4,8.6,2026-08-23T03:55:15.402606+00:00
2026-08-23T00:20:00,capture_daily_cdd,accumulator,input_number.cdd_day_5,9.5,2026-08-23T03:55:15.397809+00:00
2026-08-23T00:20:00,capture_daily_cdd,accumulator,input_number.cdd_day_6,5.1,2026-08-23T03:55:15.393564+00:00
2026-08-23T00:20:00,capture_daily_cdd,accumulator,input_number.cdd_day_7,2.4,2026-08-23T03:55:15.390187+00:00
2026-08-23T00:20:00,capture_daily_cdd,accumulator,input_datetime.cdd_capture_last_ok,2026-08-22 23:55:15,2026-08-23T03:55:15.410002+00:00
2026-08-23T00:20:00,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_1,0.7,2026-08-23T03:59:00.486469+00:00
2026-08-23T00:20:00,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_2,1.09,2026-08-23T03:59:00.483925+00:00
2026-08-23T00:20:00,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_3,1.41,2026-08-23T03:59:00.482167+00:00
2026-08-23T00:20:00,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_4,1.5,2026-08-23T03:59:00.479970+00:00
2026-08-23T00:20:00,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_5,0.87,2026-08-23T03:59:00.476636+00:00
2026-08-23T00:20:00,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_6,0.22,2026-08-23T03:59:00.471950+00:00
2026-08-23T00:20:00,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_7,0.48,2026-08-23T03:59:00.469240+00:00
2026-08-23T00:20:00,capture_daily_cooling_kwh_cdd,spc,input_datetime.cooling_kwh_cdd_spc_last_capture,2026-08-22,2026-08-23T03:59:00.488473+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_cost,accumulator,input_number.dehumidifier_cost_year_acc,49.97,2026-08-23T03:59:30.476114+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_cost,accumulator,input_datetime.dehumidifier_cost_capture_last_ok,2026-08-22 23:59:30,2026-08-23T03:59:30.477863+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_1,8.0,2026-08-23T03:59:30.414234+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_2,7.7,2026-08-23T03:59:30.411908+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_3,6.5,2026-08-23T03:59:30.406379+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_4,3.9,2026-08-23T03:59:30.403657+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_5,6.4,2026-08-23T03:59:30.399435+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_6,8.5,2026-08-23T03:59:30.396698+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_7,8.4,2026-08-23T03:59:30.391378+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_1,0.893,2026-08-23T03:59:30.439699+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_2,0.861,2026-08-23T03:59:30.439216+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_3,0.724,2026-08-23T03:59:30.438686+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_4,0.422,2026-08-23T03:59:30.438084+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_5,0.716,2026-08-23T03:59:30.437433+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_6,0.966,2026-08-23T03:59:30.436465+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_7,0.954,2026-08-23T03:59:30.421511+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_duty_kwh,accumulator,input_datetime.dehumidifier_duty_kwh_capture_last_ok,2026-08-22 23:59:30,2026-08-23T03:59:30.440494+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_1,468.7,2026-08-23T03:59:00.274336+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_2,466.4,2026-08-23T03:59:00.273198+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_3,466.8,2026-08-23T03:59:00.271787+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_4,463.2,2026-08-23T03:59:00.270286+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_5,467.2,2026-08-23T03:59:00.267890+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_6,472.2,2026-08-23T03:59:00.265859+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_7,472.9,2026-08-23T03:59:00.264284+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_watts,spc,input_datetime.dehumidifier_spc_last_capture,2026-08-22,2026-08-23T03:59:00.277126+00:00
2026-08-23T00:20:00,capture_daily_dehumidifier_watts,spc,input_datetime.dehumidifier_spc_last_seed,2026-08-21,2026-08-22T23:55:26.143128+00:00
2026-08-23T00:20:00,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_1,123.5,2026-08-23T03:59:00.254682+00:00
2026-08-23T00:20:00,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_2,114.2,2026-08-23T03:59:00.251606+00:00
2026-08-23T00:20:00,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_3,115.8,2026-08-23T03:59:00.242616+00:00
2026-08-23T00:20:00,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_4,125.0,2026-08-23T03:59:00.233652+00:00
2026-08-23T00:20:00,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_5,107.9,2026-08-23T03:59:00.227018+00:00
2026-08-23T00:20:00,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_6,108.2,2026-08-23T03:59:00.202244+00:00
2026-08-23T00:20:00,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_7,121.5,2026-08-23T03:59:00.191438+00:00
2026-08-23T00:20:00,capture_daily_fridge_watts,spc,input_datetime.fridge_spc_last_capture,2026-08-22,2026-08-23T03:59:00.259522+00:00
2026-08-23T00:20:00,capture_daily_fridge_watts,spc,input_datetime.fridge_spc_last_seed,2026-08-21,2026-08-22T23:55:26.142525+00:00
2026-08-23T00:20:00,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_1,0.0,2026-08-22T23:55:26.062526+00:00
2026-08-23T00:20:00,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_2,0.0,2026-08-22T23:55:26.062597+00:00
2026-08-23T00:20:00,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_3,0.0,2026-08-22T23:55:26.062667+00:00
2026-08-23T00:20:00,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_4,0.0,2026-08-22T23:55:26.062737+00:00
2026-08-23T00:20:00,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_5,0.0,2026-08-22T23:55:26.062805+00:00
2026-08-23T00:20:00,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_6,0.0,2026-08-22T23:55:26.062878+00:00
2026-08-23T00:20:00,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_7,0.0,2026-08-22T23:55:26.062947+00:00
2026-08-23T00:20:00,capture_daily_furnace_min_per_cycle,accumulator,input_datetime.furnace_cycle_capture_last_ok,1970-01-01 00:00:00,2026-08-22T23:55:26.141148+00:00
2026-08-23T00:20:00,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_1,774.2,2026-08-22T23:55:26.115861+00:00
2026-08-23T00:20:00,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_2,772.1,2026-08-22T23:55:26.115932+00:00
2026-08-23T00:20:00,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_3,769.9,2026-08-22T23:55:26.116003+00:00
2026-08-23T00:20:00,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_4,769.8,2026-08-22T23:55:26.116069+00:00
2026-08-23T00:20:00,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_5,0.0,2026-08-22T23:55:26.116136+00:00
2026-08-23T00:20:00,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_6,0.0,2026-08-22T23:55:26.116203+00:00
2026-08-23T00:20:00,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_7,0.0,2026-08-22T23:55:26.116273+00:00
2026-08-23T00:20:00,capture_daily_furnace_watts,spc,input_datetime.furnace_spc_last_capture,2026-08-21,2026-08-22T23:55:26.141934+00:00
2026-08-23T00:20:00,capture_daily_furnace_watts,spc,input_datetime.furnace_spc_last_seed,2026-08-21,2026-08-22T23:55:26.142671+00:00
2026-08-23T00:20:00,capture_daily_hdd,accumulator,input_number.hdd_day_1,0.0,2026-08-22T23:55:26.060384+00:00
2026-08-23T00:20:00,capture_daily_hdd,accumulator,input_number.hdd_day_2,0.0,2026-08-22T23:55:26.060477+00:00
2026-08-23T00:20:00,capture_daily_hdd,accumulator,input_number.hdd_day_3,0.0,2026-08-22T23:55:26.060570+00:00
2026-08-23T00:20:00,capture_daily_hdd,accumulator,input_number.hdd_day_4,0.0,2026-08-22T23:55:26.060652+00:00
2026-08-23T00:20:00,capture_daily_hdd,accumulator,input_number.hdd_day_5,0.0,2026-08-22T23:55:26.060736+00:00
2026-08-23T00:20:00,capture_daily_hdd,accumulator,input_number.hdd_day_6,0.0,2026-08-22T23:55:26.060814+00:00
2026-08-23T00:20:00,capture_daily_hdd,accumulator,input_number.hdd_day_7,0.0,2026-08-22T23:55:26.060889+00:00
2026-08-23T00:20:00,capture_daily_hdd,accumulator,input_datetime.hdd_capture_last_ok,2026-08-22 23:55:00,2026-08-23T03:55:00.201068+00:00
2026-08-23T00:20:00,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_1,109.5,2026-08-22T23:55:26.116974+00:00
2026-08-23T00:20:00,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_2,109.5,2026-08-23T03:59:00.418925+00:00
2026-08-23T00:20:00,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_3,105.0,2026-08-23T03:59:00.417098+00:00
2026-08-23T00:20:00,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_4,106.7,2026-08-23T03:59:00.411561+00:00
2026-08-23T00:20:00,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_5,105.8,2026-08-23T03:59:00.407254+00:00
2026-08-23T00:20:00,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_6,105.0,2026-08-23T03:59:00.401582+00:00
2026-08-23T00:20:00,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_7,105.8,2026-08-23T03:59:00.387587+00:00
2026-08-23T00:20:00,capture_daily_hwh_recirc_watts,spc,input_datetime.hwh_recirc_spc_last_capture,2026-08-22,2026-08-23T03:59:00.426426+00:00
2026-08-23T00:20:00,capture_daily_hwh_recirc_watts,spc,input_datetime.hwh_recirc_spc_last_seed,2026-08-21,2026-08-22T23:55:26.142969+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.ac_cycles_month_acc,118.0,2026-08-23T03:56:30.384009+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.ac_cycles_year_acc,569.0,2026-08-23T03:56:30.397705+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.ac_runtime_month_acc,51.51,2026-08-23T03:56:30.374483+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.ac_runtime_year_acc,260.84,2026-08-23T03:56:30.397058+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.cdd_cumulative_month_auto,172.2,2026-08-23T03:56:30.350549+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.cdd_cumulative_year_auto,581.3,2026-08-23T03:56:30.365158+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.expected_runtime_sum_month,0.0,2026-08-22T23:55:26.064342+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.furnace_cycles_month_acc,0.0,2026-08-22T23:55:26.064511+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.furnace_runtime_month_acc,0.0,2026-08-22T23:55:26.064433+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.hdd_cumulative_month_auto,0.0,2026-08-22T23:55:26.063529+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.hdd_cumulative_year_auto,3726.9,2026-08-22T23:55:26.063606+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.outdoor_temp_days_month,22.0,2026-08-23T03:56:30.367366+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.outdoor_temp_sum_month,1606.2,2026-08-23T03:56:30.366046+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_cool_cycles_month_acc,0.0,2026-08-22T23:55:26.065276+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_cool_runtime_month_acc,0.0,2026-08-22T23:55:26.065130+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_cycles_month_acc,0.0,2026-08-22T23:55:26.064725+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_runtime_month_acc,0.0,2026-08-22T23:55:26.064584+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_cool_cycles_month_acc,118.0,2026-08-23T03:56:30.387213+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_cool_runtime_month_acc,51.51,2026-08-23T03:56:30.385635+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_cycles_month_acc,0.0,2026-08-22T23:55:26.064801+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_runtime_month_acc,0.0,2026-08-22T23:55:26.064652+00:00
2026-08-23T00:20:00,capture_daily_monthly_tracking,accumulator,input_datetime.monthly_tracking_capture_last_ok,2026-08-22 23:56:30,2026-08-23T03:56:30.347556+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_1,17.6,2026-08-23T03:56:45.221292+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_2,27.7,2026-08-23T03:56:45.219532+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_3,33.9,2026-08-23T03:56:45.216417+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_4,34.8,2026-08-23T03:56:45.207268+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_5,20.2,2026-08-23T03:56:45.200490+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_6,0.0,2026-08-22T23:55:26.062386+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_7,0.0,2026-08-22T23:55:26.062457+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_cdd,accumulator,input_datetime.runtime_per_cdd_capture_last_ok,2026-08-22 23:56:45,2026-08-23T03:56:45.223988+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_1,0.0,2026-08-22T23:55:26.060970+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_2,0.0,2026-08-22T23:55:26.061050+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_3,0.0,2026-08-22T23:55:26.061126+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_4,0.0,2026-08-22T23:55:26.061207+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_5,0.0,2026-08-22T23:55:26.061288+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_6,0.0,2026-08-22T23:55:26.061368+00:00
2026-08-23T00:20:00,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_7,0.0,2026-08-22T23:55:26.061441+00:00
